,ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
442,elephant,How much do elephants weight at birth?,120 kilograms,hard,medium,S08_set1_a5
443,elephant,How much do elephants weight at birth?,At birth it is common for an elephant calf to weigh 120 kilograms (265 lb).,hard,medium,S08_set1_a5
444,elephant,What did Aristotle say about elephants?,the beast which pasS08_seth all others in wit and mind,hard,hard,S08_set1_a5
445,elephant,What did Aristotle say about elephants?,"Aristotle once said the elephant was ""the beast which pasS08_seth all others in wit and mind.""",hard,medium,S08_set1_a5
446,elephant,Are elephant populations in West Africa generally small and fragmented?,yes,easy,easy,S08_set1_a5
447,elephant,Are elephant populations in West Africa generally small and fragmented?,Yes,easy,easy,S08_set1_a5
448,elephant,Is the Asian elephant larger than the African?,no,easy,easy,S08_set1_a5
449,elephant,Is the Asian elephant larger than the African?,Sometimes,easy,too hard,S08_set1_a5
450,elephant,Is an elephant's skin tough?,yes,easy,easy,S08_set1_a5
451,elephant,Is an elephant's skin tough?,Yes,easy,easy,S08_set1_a5
452,elephant,How do elephants communicate over long distances?,by producing and receiving low frequency sound,medium,medium,S08_set1_a5
453,elephant,How do elephants communicate over long distances?,By producing and receiving low-frequency sound (infrasound),medium,medium,S08_set1_a5
454,elephant,When do African elephants lie down?,when they are sick or wounded,medium,medium,S08_set1_a5
455,elephant,How long is the elephant's gestation period?,22 months,medium,medium,S08_set1_a5
456,elephant,How long is the elephant's gestation period?,22 months,medium,medium,S08_set1_a5
457,elephant,How many species of African elephants have been proposed?,three,hard,hard,S08_set1_a5
458,elephant,How many species of African elephants have been proposed?,three,hard,hard,S08_set1_a5
459,elephant,What are the elephant's ears important for?,temperature regulation,hard,medium,S08_set1_a5
460,elephant,What are the elephant's ears important for?,temperature regulation,hard,hard,S08_set1_a5
461,elephant,What land animal has the largest brain?,elephant,hard,medium,S08_set1_a5
462,elephant,What land animal has the largest brain?,The elephant,hard,hard,S08_set1_a5
463,elephant,Are elephants mammals?,yes,easy,easy,S08_set1_a5
464,elephant,Are elephants mammals?,Yes,easy,easy,S08_set1_a5
465,elephant,Have elephants been used as working animals?,yes,easy,easy,S08_set1_a5
466,elephant,Have elephants been used as working animals?,Yes,easy,easy,S08_set1_a5
467,elephant,Do they prefer forested areas?,Yes,easy,easy,S08_set1_a5
468,elephant,Do they prefer forested areas?,Yes,easy,easy,S08_set1_a5
469,elephant,What is the world population of Asian elephants?,60000,medium,medium,S08_set1_a5
470,elephant,What is the world population of Asian elephants?,"The world population of Asian elephants – also called Indian Elephants or Elephas maximus – is estimated to be around 60,000",medium,medium,S08_set1_a5
471,elephant,What part of an elephant is very important for temperature regulation?,Ears,medium,medium,S08_set1_a5
472,elephant,What part of an elephant is very important for temperature regulation?,The large flapping ears of an elephant are also very important for temperature regulation.,medium,medium,S08_set1_a5
473,elephant,Where was the largest elephant ever recorded shot?,Angola,medium,medium,S08_set1_a5
474,elephant,Where was the largest elephant ever recorded shot?,The largest elephant ever recorded was shot in Angola in 1956.,medium,medium,S08_set1_a5
475,elephant,Is an Asian elephant smaller than an African elephant?,yes,hard,hard,S08_set1_a5
476,elephant,Is an Asian elephant smaller than an African elephant?,Yes,hard,easy,S08_set1_a5
478,elephant,What land animal is larger than an elephant?,"None, the elephant is the largest land animal.",hard,hard,S08_set1_a5
479,elephant,Has tusklessness become a rare abnormality?,No,hard,hard,S08_set1_a5
480,elephant,Has tusklessness become a rare abnormality?,"No, tusklessness has become a widespread hereditary trait. ",hard,hard,S08_set1_a5
481,Finland,Were the treaties signed in 1947 and 1948 with the Ukraine?,no,easy,easy,S08_set2_a4
482,Finland,Were the treaties signed in 1947 and 1948 with the Ukraine?,No,easy,easy,S08_set2_a4
483,Finland,Is Finnish a member of the Baltic-Finnic subgroup of the Uralic languages?,yes,easy,easy,S08_set2_a4
484,Finland,Is Finnish a member of the Baltic-Finnic subgroup of the Uralic languages?,Yes,easy,easy,S08_set2_a4
485,Finland,Is the most read newspaper in Finland Taloussanomat?,no,easy,easy,S08_set2_a4
486,Finland,Is the most read newspaper in Finland Taloussanomat?,No,easy,easy,S08_set2_a4
487,Finland,Which Russian army general conquered Finland in 1809?,Alexander I,medium,hard,S08_set2_a4
488,Finland,Which Russian army general conquered Finland in 1809?,Alexander I,medium,medium,S08_set2_a4
489,Finland,What is the life expectancy for men in Finland?,75 years,medium,medium,S08_set2_a4
490,Finland,What is the life expectancy for men in Finland?,75 years,medium,medium,S08_set2_a4
491,Finland,"In what year were the ""Games of the XV Olympiad"" held?",1952,medium,medium,S08_set2_a4
492,Finland,"In what year were the ""Games of the XV Olympiad"" held?",1952,medium,medium,S08_set2_a4
493,Finland,What body of water lies to the south of Finland?,the Gulf of Finland,hard,hard,S08_set2_a4
494,Finland,What body of water lies to the south of Finland?,Archipelago Sea,hard,hard,S08_set2_a4
495,Finland,Name an animal that is growing in number due to recent conservation efforts,"Golden Eagle, Brown Bear, or Eurasian Lynx (Change imperative to interrogative)",hard,hard,S08_set2_a4
496,Finland,Name an animal that is growing in number due to recent conservation efforts,Golden Eagle,hard,hard,S08_set2_a4
497,Finland,"Today, are there more cell phone subscriptions than people in Finland?",yes,hard,too hard,S08_set2_a4
498,Finland,"Today, are there more cell phone subscriptions than people in Finland?",Yes,hard,hard,S08_set2_a4
499,Finland,Is Matti Vanhanen the Prime Minister of Finland?,yes,easy,easy,S08_set2_a4
500,Finland,Is Matti Vanhanen the Prime Minister of Finland?,Yes,easy,easy,S08_set2_a4
501,Finland,Is the capital city Oslo?,no,easy,easy,S08_set2_a4
502,Finland,Is the capital city Oslo?,No,easy,easy,S08_set2_a4
503,Finland,Does it have a border with Norway?,yes,easy,medium,S08_set2_a4
504,Finland,Does it have a border with Norway?,Yes,easy,easy,S08_set2_a4
505,Finland,What is the life expectancy for men?,75 years,medium,medium,S08_set2_a4
506,Finland,What is the life expectancy for men?,75 years,medium,medium,S08_set2_a4
507,Finland,What is the biggest city in Finland?,Greater Helsinki,medium,hard,S08_set2_a4
508,Finland,What is the biggest city in Finland?,the cities of the Greater Helsinki metropolitan area,medium,hard,S08_set2_a4
509,Finland,Who is the most popular rock group in Finland?,CMX,medium,medium,S08_set2_a4
510,Finland,Who is the most popular rock group in Finland?,CMX,medium,hard,S08_set2_a4
511,Finland,What is Finland's economy like?,"a highly industrialised, free-market economy",hard,medium,S08_set2_a4
512,Finland,Where is Finland located?,Northern Europe,hard,medium,S08_set2_a4
513,Finland,Where is Finland located?,Northern Europe,hard,hard,S08_set2_a4
514,Finland,What is the weather like in summer?,relatively warm,hard,medium,S08_set2_a4
515,Finland,What is the weather like in summer?,relatively warm,hard,medium,S08_set2_a4
516,Finland,Does salmon remain the favorite of fly rod enthusiasts?,Yes,easy,easy,S08_set2_a4
517,Finland,Does salmon remain the favorite of fly rod enthusiasts?,Yes,easy,easy,S08_set2_a4
518,Finland,Are there cathedrals scattered all across Finland?,Yes,easy,easy,S08_set2_a4
519,Finland,Are there cathedrals scattered all across Finland?,Yes,easy,easy,S08_set2_a4
520,Finland,"According to Reader's Digest, is Finland best for living?",Yes,easy,easy,S08_set2_a4
521,Finland,"According to Reader's Digest, is Finland best for living?",Yes,easy,easy,S08_set2_a4
522,Finland,When did the first verifiable written documents appear?,Twelfth Century,medium,medium,S08_set2_a4
523,Finland,When did the first verifiable written documents appear?, The first verifiable written documents appeared in the twelfth century. ,medium,medium,S08_set2_a4
524,Finland,What is the capital city?,Helsinki,medium,medium,S08_set2_a4
525,Finland,What is the capital city?,The capital city is Helsinki. ,medium,medium,S08_set2_a4
526,Finland,What is the most extensively celebrated holiday?,Christmas,medium,medium,S08_set2_a4
527,Finland,What is the most extensively celebrated holiday?,Christmas is the most extensively celebrated holiday.,medium,medium,S08_set2_a4
528,Finland,Does a large proportion of the population speak Swedish as its mother tongue?,No,hard,hard,S08_set2_a4
529,Finland,Do women live longer than men?,Yes,hard,hard,S08_set2_a4
530,Finland,Do women live longer than men?,Yes,hard,hard,S08_set2_a4
532,Finland,What is a country with which Finland is involved in an international conflict?,Finland is not involved in international conflicts or border disputes. ,hard,hard,S08_set2_a4
557,Gerald_Ford,Was Ford a member of the House of Representatives?,Yes,easy,easy,S08_set3_a10
558,Gerald_Ford,Was Ford a member of the House of Representatives?,yes,easy,easy,S08_set3_a10
559,Gerald_Ford,For how long was Ford a member of the House of Representatives?,Over eight years.,medium,medium,S08_set3_a10
560,Gerald_Ford,For how long was Ford a member of the House of Representatives?,Ford served for over eight years as the Republican Minority Leader of the United States House of Representatives,medium,medium,S08_set3_a10
561,Gerald_Ford,Was Gerald Ford a member of Delta Kappa Epsilon?,Yes,easy,easy,S08_set3_a10
562,Gerald_Ford,Was Gerald Ford a member of Delta Kappa Epsilon?,Yes,easy,easy,S08_set3_a10
563,Gerald_Ford,"Did ford get an award called ""Congressman's congressman""?",Yes,easy,easy,S08_set3_a10
564,Gerald_Ford,"Did ford get an award called ""Congressman's congressman""?",No,easy,medium,S08_set3_a10
565,Gerald_Ford,Did ford attend the University of Michigan?,Yes,easy,easy,S08_set3_a10
566,Gerald_Ford,Did ford attend the University of Michigan?,Yes,easy,easy,S08_set3_a10
567,Gerald_Ford,What positions Ford played in the school football team?,Center and linebacker,medium,medium,S08_set3_a10
568,Gerald_Ford,What positions Ford played in the school football team?,Captain,medium,hard,S08_set3_a10
569,Gerald_Ford,What did Ford say about his biological father?,He was abusive and had a history of hitting his mother.,medium,medium,S08_set3_a10
570,Gerald_Ford,What did Ford say about his biological father?,his biological father was abusive and had a history of hitting his mother,medium,medium,S08_set3_a10
571,Gerald_Ford,Who did Ford nominate for Vice President?,Bob Dole,medium,hard,S08_set3_a10
572,Gerald_Ford,Who did Ford nominate for Vice President?,Nelson Rockefeller,medium,medium,S08_set3_a10
575,Gerald_Ford,Was Ford active about Vietnamese affairs?,Yes,hard,too hard,S08_set3_a10
576,Gerald_Ford,Had Ford's wife married before?,Yes,hard,hard,S08_set3_a10
577,Gerald_Ford,Had Ford's wife married before?,No,hard,hard,S08_set3_a10
578,Gerald_Ford,Is Ford related with the assassination of John F. Kennedy?,Yes,hard,medium,S08_set3_a10
579,Gerald_Ford,Was Gerald Ford the 38th President of the United States?,yes,easy,easy,S08_set3_a10
580,Gerald_Ford,Was Gerald Ford the 38th President of the United States?,yes,easy,easy,S08_set3_a10
581,Gerald_Ford,Did Gerald Ford serve as the Republican Minority Leader of the House of Representatives?,yes,easy,easy,S08_set3_a10
582,Gerald_Ford,Did Gerald Ford serve as the Republican Minority Leader of the House of Representatives?,yes,easy,easy,S08_set3_a10
583,Gerald_Ford,Was Ford an Eagle Scout?,yes,easy,easy,S08_set3_a10
584,Gerald_Ford,Was Ford an Eagle Scout?,yes,easy,easy,S08_set3_a10
585,Gerald_Ford,What district was Ford elected from?,Michigan's 5th congressional district,medium,medium,S08_set3_a10
586,Gerald_Ford,What district was Ford elected from?,Michigan's 5th congressional district,medium,medium,S08_set3_a10
587,Gerald_Ford,How many Eagle Scouts were involved in Ford's funeral procession?,400,medium,medium,S08_set3_a10
588,Gerald_Ford,How many Eagle Scouts were involved in Ford's funeral procession?,About 400,medium,medium,S08_set3_a10
589,Gerald_Ford,Which future Heisman Trophy winner did Ford tackle?,Jay Berwanger,medium,hard,S08_set3_a10
590,Gerald_Ford,Which future Heisman Trophy winner did Ford tackle?,Jay Berwanger,medium,medium,S08_set3_a10
591,Gerald_Ford,Has another US President been an Eagle Scout?,no,hard,hard,S08_set3_a10
592,Gerald_Ford,Has another US President been an Eagle Scout?,no,hard,hard,S08_set3_a10
593,Gerald_Ford,Did Ford need to do extra work to pay for college?,yes,hard,medium,S08_set3_a10
594,Gerald_Ford,Did Ford need to do extra work to pay for college?,yes,hard,hard,S08_set3_a10
595,Gerald_Ford,Have more than five Presidents lived past the age of 90?,no,hard,hard,S08_set3_a10
596,Gerald_Ford,Have more than five Presidents lived past the age of 90?,no,hard,hard,S08_set3_a10
605,Ghana,Does Ghana have twice the per capita output of the poorer countries in West Africa?,yes,easy,easy,S08_set2_a5
606,Ghana,Does Ghana have twice the per capita output of the poorer countries in West Africa?,yes,easy,easy,S08_set2_a5
607,Ghana,Is English Ghana's official language?,yes,easy,easy,S08_set2_a5
608,Ghana,Is English Ghana's official language?,yes,easy,easy,S08_set2_a5
609,Ghana,Did the Dutch build the Elmina Castle?,No,easy,medium,S08_set2_a5
610,Ghana,Did the Dutch build the Elmina Castle?,no,easy,easy,S08_set2_a5
611,Ghana,When did Ghana achieve independence from the United Kingdom?,1957,medium,medium,S08_set2_a5
612,Ghana,When did Ghana achieve independence from the United Kingdom?,1957,medium,medium,S08_set2_a5
613,Ghana,How many regions is Ghana divided into?,10,medium,easy,S08_set2_a5
614,Ghana,How many regions is Ghana divided into?,10,medium,medium,S08_set2_a5
615,Ghana,Who is the head of state of Ghana?,President John Agyekum Kofuor,medium,easy,S08_set2_a5
616,Ghana,Who is the head of state of Ghana?,John Agyekum Kufuor,medium,medium,S08_set2_a5
617,Ghana,What is the dominant religion in Ghana?,Christian,hard,hard,S08_set2_a5
618,Ghana,What is the dominant religion in Ghana?,christian,hard,hard,S08_set2_a5
619,Ghana,What are the two subfamilies of the Native Ghanaian languages?,Kwa and Gur,hard,hard,S08_set2_a5
620,Ghana,What are the two subfamilies of the Native Ghanaian languages?,Kwa and Gur,hard,hard,S08_set2_a5
621,Ghana,What is the weather like at Lake Volta?,Warm and comparatively dry,hard,hard,S08_set2_a5
622,Ghana,What is the weather like at Lake Volta?,warm and comparatively dry,hard,hard,S08_set2_a5
623,Ghana,Is Ghana in Asia?,no,easy,easy,S08_set2_a5
624,Ghana,Is Ghana in Asia?,No,easy,easy,S08_set2_a5
625,Ghana,Is English the official language?,yes,easy,easy,S08_set2_a5
626,Ghana,Is English the official language?,Yes,easy,easy,S08_set2_a5
627,Ghana,Is Ghana's head of state John Agyekum Kufuor?,yes,easy,easy,S08_set2_a5
628,Ghana,Is Ghana's head of state John Agyekum Kufuor?,Yes,easy,easy,S08_set2_a5
629,Ghana,What does the word Ghana mean?,warrior king,medium,medium,S08_set2_a5
